연월,기기ID,가동시간(시간),평균온도(℃),평균압력(bar),에러발생횟수,종합상태
2023-11,EQ0239,364.19,43.8,3.45,4,주의
2023-11,EQ0240,251.74,34.2,2.27,3,정상
2023-11,EQ0243,475.01,25.7,9.29,0,주의
2023-11,EQ0246,571.36,42.4,9.15,0,주의
2023-11,EQ0248,627.78,20.2,9.01,3,정상
2023-11,EQ0251,655.7,36.6,9.48,1,정상
2023-11,EQ0253,432.92,54.6,8.0,0,정상
2023-11,EQ0257,785.51,42.3,9.0,0,정상
2023-11,EQ0258,236.13,38.1,1.47,2,정상
2023-11,EQ0259,364.68,56.1,8.57,4,정상
2023-11,EQ0260,650.25,50.0,5.71,3,정상
2023-11,EQ0261,393.0,49.0,4.37,1,정상
2023-11,EQ0265,717.34,39.4,5.07,0,정상
2023-11,EQ0266,751.72,42.8,3.06,3,정상
2023-11,EQ0270,660.63,43.4,4.93,0,주의
2023-11,EQ0271,289.76,59.9,5.78,3,정상
2023-11,EQ0272,313.14,23.6,1.87,4,주의
2023-11,EQ0276,352.47,26.2,7.73,4,정상
2023-11,EQ0277,411.52,40.2,4.35,4,정상
2023-11,EQ0278,702.62,40.5,5.2,3,정상
2023-11,EQ0279,266.97,49.7,2.18,2,주의
2023-11,EQ0282,286.17,48.9,7.27,1,경고
2023-11,EQ0284,389.38,53.0,4.59,0,정상
2023-11,EQ0285,398.82,25.1,9.29,1,정상
2023-11,EQ0286,391.62,33.2,2.35,1,정상
2023-11,EQ0287,683.71,51.3,2.44,2,정상
2023-11,EQ0288,450.99,59.4,6.88,2,정상
2023-11,EQ0289,708.31,37.9,2.19,4,주의
2023-11,EQ0291,344.84,25.7,6.66,2,정상
2023-11,EQ0294,320.6,37.9,7.34,4,정상
2023-11,EQ0295,685.73,25.9,8.94,1,정상
2023-11,EQ0298,575.51,36.5,9.28,0,정상
2023-11,EQ0299,616.81,54.9,7.02,0,정상
2023-11,EQ0300,676.03,32.2,3.61,4,정상
2023-12,EQ0004,436.65,53.1,8.67,3,정상
2023-12,EQ0006,496.46,41.0,7.3,2,정상
2023-12,EQ0010,647.12,43.3,4.43,3,정상
2023-12,EQ0011,533.58,25.5,4.5,4,정상
2023-12,EQ0012,645.17,22.1,2.99,3,정상
2023-12,EQ0014,271.85,41.7,3.83,0,경고
2023-12,EQ0015,769.72,51.4,4.2,1,정상
2023-12,EQ0016,706.12,58.4,1.16,3,주의
2023-12,EQ0018,764.0,44.6,4.55,1,정상
2023-12,EQ0019,721.96,56.4,3.78,3,정상
2023-12,EQ0022,603.94,46.1,9.55,2,주의
2023-12,EQ0025,269.32,53.5,1.64,4,정상
2023-12,EQ0028,408.0,23.7,7.93,0,정상
2023-12,EQ0029,556.88,53.0,7.72,0,정상
2023-12,EQ0031,471.08,30.9,6.76,4,경고
2023-12,EQ0032,352.19,30.4,7.64,2,정상
2023-12,EQ0033,266.7,43.8,9.59,3,정상
2023-12,EQ0038,377.06,58.6,5.26,4,주의
2023-12,EQ0039,510.8,50.3,5.67,3,정상
2023-12,EQ0041,365.89,23.6,4.26,4,정상
2023-12,EQ0047,384.89,52.8,1.51,0,정상
2023-12,EQ0049,497.73,54.5,5.1,4,정상
2023-12,EQ0050,528.72,37.9,3.93,4,정상
2023-12,EQ0052,696.54,22.7,3.61,2,정상
2023-12,EQ0053,667.07,36.5,3.87,4,정상
2023-12,EQ0055,363.15,32.3,6.6,3,정상
2023-12,EQ0057,275.85,47.1,5.4,3,주의
2023-12,EQ0058,782.77,53.5,2.02,3,정상
2023-12,EQ0059,501.09,44.3,7.06,1,정상
2023-12,EQ0060,427.45,41.8,1.73,3,정상
2023-12,EQ0061,467.74,33.7,8.75,3,정상
2023-12,EQ0062,330.33,41.7,8.05,0,정상
2023-12,EQ0064,523.98,58.5,2.82,0,정상
2023-12,EQ0066,441.28,34.2,6.8,2,정상
2023-12,EQ0068,229.86,25.6,4.94,4,주의
2023-12,EQ0070,431.12,25.6,1.58,0,정상
2023-12,EQ0074,289.18,52.7,4.02,0,정상
2023-12,EQ0075,266.0,20.2,3.94,0,정상
2023-12,EQ0084,443.96,56.2,7.77,2,정상
2023-12,EQ0085,363.82,36.5,8.16,4,경고
2023-12,EQ0088,752.06,49.9,8.58,3,정상
2023-12,EQ0089,389.39,49.1,7.62,4,정상
2023-12,EQ0090,788.73,59.2,7.41,1,주의
2023-12,EQ0092,649.11,34.1,7.75,3,정상
2023-12,EQ0093,448.58,38.5,2.05,4,주의
2023-12,EQ0095,333.09,41.3,3.6,0,경고
2023-12,EQ0097,755.91,53.8,3.79,4,정상
2023-12,EQ0099,765.02,43.7,5.43,0,정상
2023-12,EQ0101,353.06,50.4,9.34,1,정상
2023-12,EQ0104,610.02,54.1,4.46,0,정상
2023-12,EQ0106,292.29,46.8,3.93,2,정상
2023-12,EQ0108,246.76,45.4,4.25,0,정상
2023-12,EQ0110,483.55,38.1,5.78,2,정상
2023-12,EQ0116,460.64,52.7,3.66,2,정상
2023-12,EQ0121,414.99,58.3,7.96,1,정상
2023-12,EQ0122,257.47,53.9,6.84,0,정상
2023-12,EQ0124,754.51,23.0,5.96,0,정상
2023-12,EQ0125,797.56,34.9,1.85,1,정상
2023-12,EQ0128,616.02,21.8,5.17,3,경고
2023-12,EQ0132,792.09,53.0,5.98,0,정상
2023-12,EQ0133,571.49,24.4,1.76,3,주의
2023-12,EQ0135,591.13,54.0,7.52,4,경고
2023-12,EQ0136,675.17,35.8,7.2,1,정상
2023-12,EQ0137,357.26,21.1,9.66,1,정상
2023-12,EQ0138,512.26,23.8,3.31,3,정상
2023-12,EQ0139,772.39,58.8,8.63,4,정상
2023-12,EQ0140,426.13,53.6,3.45,4,주의
2023-12,EQ0141,734.79,45.1,3.97,3,주의
2023-12,EQ0143,482.87,34.6,5.27,3,경고
2023-12,EQ0146,723.42,22.8,1.75,4,경고
2023-12,EQ0150,386.2,59.7,6.68,1,주의
2023-12,EQ0151,226.4,40.9,6.18,0,정상
2023-12,EQ0153,710.16,47.9,4.44,2,정상
2023-12,EQ0155,730.85,23.4,6.38,0,정상
2023-12,EQ0158,644.62,50.4,4.77,2,정상
2023-12,EQ0160,270.5,53.5,8.09,3,주의
2023-12,EQ0161,215.7,54.4,5.02,3,정상
2023-12,EQ0162,597.11,54.5,3.91,2,정상
2023-12,EQ0164,412.72,57.3,7.53,3,주의
2023-12,EQ0165,792.73,38.1,6.66,2,정상
2023-12,EQ0166,392.86,50.7,5.51,1,주의
2023-12,EQ0168,330.1,20.6,7.44,0,정상
2023-12,EQ0169,346.85,24.3,9.37,4,정상
2023-12,EQ0172,441.45,55.4,9.97,3,정상
2023-12,EQ0173,625.38,50.2,2.85,3,정상
2023-12,EQ0174,792.47,43.4,2.4,3,정상
2023-12,EQ0178,348.19,55.7,2.92,0,경고
2023-12,EQ0179,623.87,58.4,8.38,1,주의
2023-12,EQ0180,327.45,39.3,4.6,2,정상
2023-12,EQ0182,222.58,32.7,5.25,1,정상
2023-12,EQ0183,683.72,57.1,9.7,3,경고
2023-12,EQ0185,267.25,47.2,5.99,0,정상
2023-12,EQ0186,293.53,32.7,7.42,4,정상
2023-12,EQ0189,221.76,47.8,6.45,2,정상
2023-12,EQ0190,269.64,59.5,5.41,1,주의
2023-12,EQ0191,497.52,36.9,1.43,4,정상
2023-12,EQ0192,570.81,35.7,9.43,3,주의
2023-12,EQ0193,773.96,57.0,4.96,0,정상
2023-12,EQ0194,258.62,39.1,1.67,4,주의
2023-12,EQ0198,704.42,45.6,1.09,2,정상
2023-12,EQ0199,770.59,23.4,4.9,1,주의
2023-12,EQ0201,675.96,41.4,1.82,4,정상
2023-12,EQ0202,269.33,56.5,3.2,3,주의
2023-12,EQ0203,682.19,23.7,8.87,1,정상
2023-12,EQ0205,298.04,50.0,6.22,3,경고
2023-12,EQ0206,473.09,22.5,1.25,4,정상
2023-12,EQ0207,231.76,57.8,9.99,3,정상
2023-12,EQ0209,744.07,31.9,6.95,3,정상
2023-12,EQ0210,593.55,58.4,1.23,2,경고
2023-12,EQ0211,758.51,59.6,4.81,4,정상
2023-12,EQ0212,637.37,36.7,7.73,3,주의
2023-12,EQ0213,319.69,30.3,3.86,4,정상
2023-12,EQ0218,616.1,40.4,4.0,1,정상
2023-12,EQ0222,294.27,53.2,9.17,1,정상
2023-12,EQ0224,557.97,36.1,2.35,2,정상
2023-12,EQ0225,416.37,29.8,9.48,1,정상
2023-12,EQ0226,784.44,21.8,4.43,1,정상
2023-12,EQ0229,609.97,33.6,8.87,1,정상
2023-12,EQ0233,533.81,39.9,9.51,1,주의
2023-12,EQ0235,364.9,27.0,2.43,1,정상
2023-12,EQ0236,441.11,48.2,4.39,0,정상
2023-12,EQ0239,599.57,27.9,3.15,2,정상
2023-12,EQ0247,427.5,45.8,6.73,1,경고
2023-12,EQ0252,592.94,29.6,6.68,4,정상
2023-12,EQ0253,645.56,54.4,1.92,0,정상
2023-12,EQ0254,241.1,32.9,5.13,4,정상
2023-12,EQ0255,728.39,56.3,6.95,3,정상
2023-12,EQ0256,632.24,21.9,6.12,2,정상
2023-12,EQ0260,730.73,43.6,4.92,4,정상
2023-12,EQ0265,595.99,40.5,8.79,1,정상
2023-12,EQ0266,754.47,50.6,8.52,2,정상
2023-12,EQ0267,622.86,47.2,7.68,0,정상
2023-12,EQ0269,730.79,22.7,1.28,0,주의
2023-12,EQ0270,281.37,33.6,3.48,0,정상
2023-12,EQ0272,436.13,45.5,7.58,0,정상
2023-12,EQ0275,507.63,40.6,4.37,4,경고
2023-12,EQ0276,632.14,21.5,7.89,2,정상
2023-12,EQ0278,710.16,59.3,7.01,2,정상
2023-12,EQ0280,781.9,29.6,5.03,1,정상
2023-12,EQ0281,740.14,28.2,1.09,2,주의
2023-12,EQ0283,338.17,41.4,4.11,0,정상
2023-12,EQ0285,389.28,44.7,5.81,2,경고
2023-12,EQ0287,569.62,26.7,8.54,2,정상
2023-12,EQ0288,325.16,37.5,7.21,0,주의
2023-12,EQ0289,366.92,46.2,7.26,2,정상
2023-12,EQ0290,553.29,39.1,2.07,2,정상
2023-12,EQ0292,376.76,39.5,1.62,0,정상
2023-12,EQ0293,285.22,43.6,5.13,3,정상
2023-12,EQ0299,587.45,30.6,9.49,2,주의
2023-12,EQ0300,400.86,47.6,3.52,1,경고
2024-01,EQ0003,329.61,56.5,5.02,0,정상
2024-01,EQ0004,380.04,30.0,4.13,4,정상
2024-01,EQ0006,560.21,29.3,7.94,1,주의
2024-01,EQ0007,654.6,55.0,4.67,2,정상
2024-01,EQ0008,561.69,27.4,7.33,3,주의
2024-01,EQ0011,661.13,51.2,4.12,2,주의
2024-01,EQ0012,314.03,34.0,3.35,4,정상
2024-01,EQ0014,332.05,35.3,6.5,4,주의
2024-01,EQ0015,703.06,59.7,8.23,0,주의
2024-01,EQ0016,737.76,53.5,8.57,1,정상
2024-01,EQ0017,662.61,53.4,6.93,1,정상
2024-01,EQ0018,347.7,50.2,6.76,0,정상
2024-01,EQ0020,739.26,58.0,1.96,2,정상
2024-01,EQ0021,597.26,47.7,6.81,3,정상
2024-01,EQ0024,202.65,26.2,1.05,3,정상
2024-01,EQ0032,473.22,25.3,6.24,0,정상
2024-01,EQ0035,734.5,33.6,3.48,2,정상
2024-01,EQ0037,570.56,47.8,2.93,2,정상
2024-01,EQ0038,488.91,25.1,5.55,4,정상
2024-01,EQ0039,231.9,23.4,9.92,1,주의
2024-01,EQ0042,481.46,42.9,1.07,3,정상
2024-01,EQ0043,303.9,45.3,5.05,3,정상
2024-01,EQ0044,282.76,55.1,9.29,4,정상
2024-01,EQ0046,516.05,53.0,2.9,4,주의
2024-01,EQ0047,310.86,36.4,6.76,0,정상
2024-01,EQ0051,466.03,20.8,1.67,2,정상
2024-01,EQ0052,664.2,50.4,9.67,3,정상
2024-01,EQ0057,367.81,57.6,7.83,1,주의
2024-01,EQ0058,746.29,56.0,3.64,1,정상
2024-01,EQ0063,781.24,33.9,1.66,4,주의
2024-01,EQ0066,753.26,34.0,7.9,3,정상
2024-01,EQ0069,736.35,57.1,5.01,2,정상
2024-01,EQ0070,241.26,21.3,5.33,0,정상
2024-01,EQ0071,260.57,38.4,9.32,2,주의
2024-01,EQ0074,217.64,30.6,7.56,3,정상
2024-01,EQ0077,472.01,32.2,3.72,3,정상
2024-01,EQ0078,455.6,34.9,2.65,0,정상
2024-01,EQ0079,772.65,31.9,4.35,4,주의
2024-01,EQ0080,534.24,57.8,2.64,2,정상
2024-01,EQ0081,332.81,55.2,3.64,4,정상
2024-01,EQ0083,304.33,23.8,1.77,2,정상
2024-01,EQ0084,660.08,27.5,1.86,3,경고
2024-01,EQ0085,650.86,38.3,4.65,2,정상
2024-01,EQ0086,523.13,29.4,9.77,0,주의
2024-01,EQ0087,425.38,40.6,8.17,0,정상
2024-01,EQ0092,437.37,22.9,9.48,1,정상
2024-01,EQ0093,585.63,28.7,9.8,3,정상
2024-01,EQ0094,467.75,25.1,1.79,0,경고
2024-01,EQ0095,525.36,35.4,4.01,3,정상
2024-01,EQ0098,735.15,58.7,5.13,3,정상
2024-01,EQ0099,795.0,58.6,2.14,0,정상
2024-01,EQ0101,214.77,30.5,1.96,2,주의
2024-01,EQ0102,431.62,20.3,7.49,3,정상
2024-01,EQ0105,229.68,29.6,1.92,4,정상
2024-01,EQ0106,696.37,41.9,8.54,1,주의
2024-01,EQ0108,425.33,57.8,1.18,0,주의
2024-01,EQ0110,630.14,24.1,1.45,4,정상
2024-01,EQ0112,661.28,27.5,9.28,0,정상
2024-01,EQ0116,633.41,23.1,6.54,2,정상
2024-01,EQ0117,270.4,30.0,9.37,1,정상
2024-01,EQ0118,725.54,57.3,4.6,2,정상
2024-01,EQ0119,625.78,31.6,4.51,0,주의
2024-01,EQ0121,608.61,35.4,4.23,3,경고
2024-01,EQ0122,388.11,41.0,8.04,0,정상
2024-01,EQ0123,337.47,51.5,8.24,4,정상
2024-01,EQ0124,740.12,59.2,9.74,3,정상
2024-01,EQ0125,224.64,20.5,6.56,4,정상
2024-01,EQ0126,574.3,51.5,9.97,1,주의
2024-01,EQ0133,654.66,41.6,9.61,1,주의
2024-01,EQ0134,639.83,50.4,3.61,4,주의
2024-01,EQ0135,495.06,57.9,6.62,4,정상
2024-01,EQ0136,331.5,51.9,5.68,1,정상
2024-01,EQ0137,472.0,26.8,3.0,0,정상
2024-01,EQ0140,575.05,51.4,9.93,0,주의
2024-01,EQ0143,495.51,33.2,4.67,1,정상
2024-01,EQ0144,287.63,35.8,7.5,2,정상
2024-01,EQ0145,763.7,52.1,9.82,0,주의
2024-01,EQ0150,575.63,24.5,9.32,1,주의
2024-01,EQ0151,733.72,52.4,6.07,4,정상
2024-01,EQ0152,417.73,30.4,6.57,3,정상
2024-01,EQ0153,367.06,59.2,9.86,4,정상
2024-01,EQ0154,702.57,51.0,7.54,3,정상
2024-01,EQ0162,497.81,52.4,5.33,1,주의
2024-01,EQ0164,628.26,26.6,7.66,4,주의
2024-01,EQ0169,354.97,51.5,7.58,0,정상
2024-01,EQ0171,522.37,42.9,9.95,2,정상
2024-01,EQ0173,713.71,24.1,8.02,2,정상
2024-01,EQ0174,320.02,51.3,5.28,1,주의
2024-01,EQ0176,451.93,27.6,7.83,0,정상
2024-01,EQ0177,616.79,37.5,9.26,4,정상
2024-01,EQ0178,224.48,51.1,3.97,4,정상
2024-01,EQ0179,684.55,42.0,9.06,3,정상
2024-01,EQ0182,355.68,34.7,1.29,4,정상
2024-01,EQ0185,758.18,26.6,3.05,4,정상
2024-01,EQ0187,456.58,57.2,3.44,2,정상
2024-01,EQ0188,712.53,48.6,8.44,2,정상
2024-01,EQ0190,716.11,41.6,9.1,4,주의
2024-01,EQ0191,534.29,27.6,1.5,0,경고
2024-01,EQ0192,293.7,26.9,2.25,4,정상
2024-01,EQ0193,571.09,28.1,6.03,2,정상
2024-01,EQ0194,254.37,43.7,8.8,4,정상
2024-01,EQ0196,794.9,29.5,4.34,0,정상
2024-01,EQ0197,333.68,53.2,7.12,3,주의
2024-01,EQ0198,509.9,26.0,6.1,2,정상
2024-01,EQ0199,506.95,49.2,2.89,2,주의
2024-01,EQ0205,687.09,33.9,3.81,3,정상
2024-01,EQ0206,775.01,33.6,6.67,4,정상
2024-01,EQ0208,774.24,44.0,6.67,0,정상
2024-01,EQ0209,202.0,53.8,8.52,4,주의
2024-01,EQ0210,664.76,56.9,8.72,2,정상
2024-01,EQ0211,392.62,24.0,7.97,3,주의
2024-01,EQ0213,275.78,53.8,7.97,0,정상
2024-01,EQ0218,554.37,35.4,8.11,4,정상
2024-01,EQ0219,464.65,38.6,2.58,1,주의
2024-01,EQ0220,474.81,24.2,6.37,1,정상
2024-01,EQ0232,490.88,36.2,6.35,0,정상
2024-01,EQ0234,336.92,47.0,2.78,1,정상
2024-01,EQ0235,727.05,37.8,1.23,4,정상
2024-01,EQ0236,607.8,56.6,2.29,1,경고
2024-01,EQ0237,331.12,29.2,5.33,4,정상
2024-01,EQ0238,312.09,41.1,7.36,0,정상
2024-01,EQ0239,755.55,30.8,6.85,2,경고
2024-01,EQ0240,714.83,41.8,9.53,4,정상
2024-01,EQ0251,395.44,38.1,1.23,0,정상
2024-01,EQ0252,727.76,39.7,4.16,2,정상
2024-01,EQ0253,732.96,39.3,3.84,0,주의
2024-01,EQ0254,630.56,28.5,5.89,4,경고
2024-01,EQ0256,485.3,45.4,2.06,2,경고
2024-01,EQ0258,473.27,58.2,5.81,3,주의
2024-01,EQ0259,647.7,32.9,8.8,2,정상
2024-01,EQ0260,775.76,29.0,6.21,4,정상
2024-01,EQ0263,485.62,47.0,9.07,1,경고
2024-01,EQ0268,485.93,32.4,3.79,4,정상
2024-01,EQ0269,588.22,49.0,7.63,4,정상
2024-01,EQ0271,523.17,51.7,1.17,2,정상
2024-01,EQ0273,524.21,22.3,7.24,0,정상
2024-01,EQ0274,271.12,38.9,3.13,2,정상
2024-01,EQ0275,727.95,48.1,3.64,3,주의
2024-01,EQ0276,391.67,34.1,3.58,2,정상
2024-01,EQ0280,448.36,37.4,7.07,3,주의
2024-01,EQ0283,746.18,59.2,1.78,1,정상
2024-01,EQ0285,499.13,51.3,3.56,4,정상
2024-01,EQ0287,452.16,24.1,8.65,0,정상
2024-01,EQ0288,342.46,29.4,5.32,4,주의
2024-01,EQ0290,687.27,43.2,7.22,2,정상
2024-01,EQ0291,500.56,22.4,2.75,4,경고
2024-01,EQ0294,350.02,27.3,8.05,4,주의
2024-01,EQ0297,259.93,49.5,7.78,0,주의
2024-01,EQ0298,277.25,45.1,5.72,3,정상
2024-01,EQ0300,481.16,41.5,6.63,1,주의
2024-02,EQ0002,623.19,36.8,1.79,3,주의
2024-02,EQ0003,242.61,57.3,9.25,4,정상
2024-02,EQ0006,540.95,30.3,6.74,4,정상
2024-02,EQ0008,366.55,21.3,10.0,2,경고
2024-02,EQ0009,595.1,52.0,2.52,0,정상
2024-02,EQ0010,263.24,34.5,3.38,0,주의
2024-02,EQ0011,264.88,54.4,2.08,2,정상
2024-02,EQ0012,581.51,24.1,1.82,4,정상
2024-02,EQ0017,264.87,57.3,9.45,3,정상
2024-02,EQ0018,741.15,29.1,1.45,0,경고
2024-02,EQ0020,267.75,39.0,8.58,2,정상
2024-02,EQ0021,377.67,49.2,9.0,1,정상
2024-02,EQ0022,592.11,54.0,9.34,0,정상
2024-02,EQ0024,523.19,23.7,9.43,4,주의
2024-02,EQ0025,781.26,20.9,1.25,4,경고
2024-02,EQ0026,479.05,57.4,7.51,4,정상
2024-02,EQ0028,757.58,39.6,4.57,2,주의
2024-02,EQ0031,223.28,51.0,2.19,4,정상
2024-02,EQ0032,215.75,24.2,7.68,1,정상
2024-02,EQ0033,553.96,42.8,9.22,1,주의
2024-02,EQ0039,710.68,57.3,9.43,1,경고
2024-02,EQ0042,507.37,52.7,6.89,3,정상
2024-02,EQ0043,778.22,35.6,5.18,0,경고
2024-02,EQ0044,597.71,36.0,1.46,2,정상
2024-02,EQ0046,441.37,24.4,9.21,2,정상
2024-02,EQ0048,367.17,32.5,1.36,4,주의
2024-02,EQ0050,427.71,21.0,8.45,2,정상
2024-02,EQ0051,466.85,29.0,5.95,4,정상
2024-02,EQ0052,779.99,43.7,6.36,4,정상
2024-02,EQ0053,268.85,23.7,9.12,1,정상
2024-02,EQ0054,782.55,55.1,7.09,0,경고
2024-02,EQ0055,495.29,42.6,3.74,4,정상
2024-02,EQ0059,216.5,20.1,3.91,2,주의
2024-02,EQ0060,237.2,21.9,4.19,4,정상
2024-02,EQ0062,486.29,52.3,7.15,2,정상
2024-02,EQ0063,703.2,38.6,8.44,2,정상
2024-02,EQ0069,771.41,53.0,7.64,1,정상
2024-02,EQ0070,780.58,50.7,9.47,1,정상
2024-02,EQ0071,237.6,50.8,1.75,2,경고
2024-02,EQ0075,710.07,37.1,6.51,4,정상
2024-02,EQ0077,651.56,59.3,1.48,0,주의
2024-02,EQ0079,281.78,25.0,9.42,1,정상
2024-02,EQ0082,488.83,44.0,3.74,2,정상
2024-02,EQ0084,392.05,53.3,3.15,3,주의
2024-02,EQ0089,645.94,43.7,9.08,4,정상
2024-02,EQ0092,723.83,54.6,8.92,2,정상
2024-02,EQ0093,663.28,20.4,9.32,3,정상
2024-02,EQ0098,253.85,25.3,8.28,3,정상
2024-02,EQ0099,752.61,41.3,4.89,3,정상
2024-02,EQ0101,416.54,59.3,1.42,0,정상
2024-02,EQ0102,670.6,59.7,2.52,3,주의
2024-02,EQ0103,479.63,32.4,8.9,1,정상
2024-02,EQ0104,790.01,46.8,5.64,2,정상
2024-02,EQ0105,257.53,31.3,4.13,0,정상
2024-02,EQ0107,440.49,26.5,1.62,3,정상
2024-02,EQ0109,509.07,52.8,5.06,0,정상
2024-02,EQ0112,542.39,27.1,3.23,3,정상
2024-02,EQ0113,788.0,27.7,7.93,2,정상
2024-02,EQ0114,446.73,32.9,6.4,1,정상
2024-02,EQ0116,347.57,50.2,8.61,2,정상
2024-02,EQ0117,356.57,58.5,9.65,1,경고
2024-02,EQ0119,736.75,42.3,3.97,1,정상
2024-02,EQ0123,335.63,28.1,6.3,3,정상
2024-02,EQ0126,706.08,32.1,2.88,4,정상
2024-02,EQ0127,739.26,56.0,3.35,3,정상
2024-02,EQ0128,417.41,44.6,1.14,4,정상
2024-02,EQ0131,670.92,30.9,8.09,1,정상
2024-02,EQ0134,524.89,51.3,1.55,4,정상
2024-02,EQ0135,267.83,20.7,2.3,4,정상
2024-02,EQ0137,211.82,25.0,8.56,0,주의
2024-02,EQ0138,506.1,42.6,1.2,0,정상
2024-02,EQ0141,764.64,44.4,2.12,1,정상
2024-02,EQ0143,348.46,32.9,4.65,0,정상
2024-02,EQ0144,433.46,42.2,9.78,1,정상
2024-02,EQ0149,384.76,26.6,7.7,2,경고
2024-02,EQ0150,539.92,27.6,8.45,4,정상
2024-02,EQ0151,346.85,24.2,5.2,2,정상
2024-02,EQ0154,324.84,57.5,2.3,1,정상
2024-02,EQ0157,415.84,21.1,2.52,3,주의
2024-02,EQ0158,448.14,56.0,1.67,3,정상
2024-02,EQ0160,252.51,35.1,5.52,3,경고
2024-02,EQ0161,234.48,22.4,5.99,2,정상
2024-02,EQ0165,263.92,30.9,8.04,4,주의
2024-02,EQ0170,758.09,33.3,8.81,4,경고
2024-02,EQ0174,263.07,39.1,7.98,0,주의
2024-02,EQ0181,531.74,45.3,6.88,4,정상
2024-02,EQ0187,349.73,47.8,9.78,0,정상
2024-02,EQ0188,517.68,29.5,6.55,2,정상
2024-02,EQ0189,219.77,55.8,2.6,3,정상
2024-02,EQ0190,724.06,57.2,6.7,0,정상
2024-02,EQ0191,269.51,52.5,9.51,4,경고
2024-02,EQ0193,434.05,23.4,3.6,0,정상
2024-02,EQ0196,350.7,46.3,9.51,2,정상
2024-02,EQ0199,333.94,41.3,5.73,1,경고
2024-02,EQ0200,347.2,22.4,7.49,3,주의
2024-02,EQ0201,272.6,20.7,8.01,0,정상
2024-02,EQ0202,575.62,43.4,6.87,1,주의
2024-02,EQ0203,592.21,23.8,6.19,4,정상
2024-02,EQ0205,558.14,53.0,2.63,1,정상
2024-02,EQ0207,521.1,21.9,6.58,1,주의
2024-02,EQ0208,505.06,26.0,7.04,0,정상
2024-02,EQ0209,252.54,20.2,2.58,2,정상
2024-02,EQ0210,758.99,35.6,9.34,4,정상
2024-02,EQ0212,392.2,45.7,6.82,1,정상
2024-02,EQ0216,511.06,30.1,4.43,1,주의
2024-02,EQ0218,261.33,39.7,5.53,0,주의
2024-02,EQ0220,250.37,34.9,4.82,0,정상
2024-02,EQ0228,620.99,56.0,5.75,0,정상
2024-02,EQ0229,479.6,60.0,8.28,1,정상
2024-02,EQ0230,452.11,25.0,3.24,0,주의
2024-02,EQ0235,639.27,28.8,6.05,4,주의
2024-02,EQ0236,652.98,47.6,4.55,3,경고
2024-02,EQ0237,506.81,57.7,6.55,2,정상
2024-02,EQ0238,742.14,38.1,3.92,0,경고
2024-02,EQ0239,746.97,58.8,2.43,2,주의
2024-02,EQ0242,285.12,20.1,1.71,4,주의
2024-02,EQ0243,294.92,53.4,8.95,2,정상
2024-02,EQ0244,535.93,36.5,9.62,1,주의
2024-02,EQ0248,313.64,39.5,6.78,2,주의
2024-02,EQ0252,789.97,29.9,7.53,0,정상
2024-02,EQ0253,704.41,57.7,9.69,0,정상
2024-02,EQ0254,796.41,43.4,4.61,1,정상
2024-02,EQ0256,406.31,28.5,5.73,2,정상
2024-02,EQ0258,602.73,52.6,4.59,1,정상
2024-02,EQ0259,362.76,21.6,1.26,1,주의
2024-02,EQ0260,700.79,31.0,5.46,1,정상
2024-02,EQ0261,728.55,26.6,2.14,1,정상
2024-02,EQ0265,773.89,49.8,3.73,0,정상
2024-02,EQ0267,582.83,31.1,8.33,2,주의
2024-02,EQ0268,466.63,48.2,5.54,0,정상
2024-02,EQ0270,428.34,28.5,1.92,0,정상
2024-02,EQ0271,521.98,37.4,7.4,0,정상
2024-02,EQ0272,407.83,51.8,9.0,4,정상
2024-02,EQ0274,689.06,20.4,4.63,0,경고
2024-02,EQ0275,632.17,34.4,7.62,3,주의
2024-02,EQ0279,399.56,52.3,7.46,2,경고
2024-02,EQ0281,642.61,20.9,1.26,3,주의
2024-02,EQ0282,247.74,47.4,4.33,1,정상
2024-02,EQ0283,430.86,50.5,3.57,2,경고
2024-02,EQ0285,426.41,45.3,8.53,1,정상
2024-02,EQ0288,796.7,33.1,3.83,2,정상
2024-02,EQ0290,394.48,40.4,6.58,0,정상
2024-02,EQ0291,614.71,36.3,4.88,3,주의
2024-02,EQ0293,436.18,27.2,5.58,0,정상
2024-02,EQ0294,497.01,35.1,9.37,3,정상
2024-02,EQ0295,468.11,38.8,6.8,0,정상
2024-02,EQ0296,466.69,47.8,1.74,4,주의
2024-02,EQ0297,422.96,24.8,5.71,4,정상
2024-02,EQ0299,509.9,24.4,5.44,3,주의
2024-02,EQ0300,731.5,27.3,7.66,4,정상
2024-03,EQ0002,471.28,57.7,9.26,1,정상
2024-03,EQ0003,796.99,52.9,4.48,0,정상
2024-03,EQ0004,278.37,24.6,8.57,2,주의
2024-03,EQ0005,670.15,24.6,8.18,0,정상
2024-03,EQ0007,243.95,23.6,4.75,2,경고
2024-03,EQ0010,340.01,34.7,1.75,0,정상
2024-03,EQ0013,507.46,40.3,4.83,0,정상
2024-03,EQ0015,442.46,37.7,4.73,4,주의
2024-03,EQ0017,446.33,36.1,9.59,3,정상
2024-03,EQ0021,543.58,29.1,1.19,1,정상
2024-03,EQ0023,782.52,23.2,3.58,0,정상
2024-03,EQ0024,487.38,25.2,8.88,0,주의
2024-03,EQ0027,745.84,47.1,4.78,1,정상
2024-03,EQ0032,280.27,32.6,5.17,2,정상
